id,UTC_date,latitude,longitude,depth,magnitude,region
625523,"2017-10-21 16:06:41.8",39.01,26.09,12,2.1,"NEAR THE COAST OF WESTERN TURKEY"
625526,"2017-10-21 16:11:30.0",10.12,-85.69,21,3.1,"COSTA RICA"
625524,"2017-10-21 16:19:03.0",-20.76,-69.68,54,4.0,"TARAPACA - CHILE"
625528,"2017-10-21 16:25:50.9",37.38,141.81,30,4.9,"NEAR EAST COAST OF HONSHU - JAPAN"
625529,"2017-10-21 16:35:40.3",-15.68,167.8,142,5.0,VANUATU
625527,"2017-10-21 16:35:50.0",-21.16,-68.94,108,3.3,"TARAPACA - CHILE"
625533,"2017-10-21 16:59:00.0",16.24,-97.76,50,4.8,"OAXACA - MEXICO"
625535,"2017-10-21 17:31:57.7",19.41,-155.03,3,2.4,"ISLAND OF HAWAII - HAWAII"
625571,"2017-10-21 17:32:14.0",-26.49,132.67,10,2.9,"SOUTH AUSTRALIA"
625536,"2017-10-21 17:34:20.4",19.34,-155.14,6,2.2,"ISLAND OF HAWAII - HAWAII"
625539,"2017-10-21 18:01:55.6",43.62,16.28,12,2.4,CROATIA
625537,"2017-10-21 18:08:57.0",6.65,-74.07,19,2.5,"NORTHERN COLOMBIA"
625938,"2017-10-21 18:13:10.6",45.59,-112.4,1,2.5,"WESTERN MONTANA"
625538,"2017-10-21 18:13:36.9",40.72,29.14,11,2.6,"WESTERN TURKEY"
625545,"2017-10-21 18:15:10.2",36.95,-97.72,7,2.5,OKLAHOMA
625838,"2017-10-21 18:31:10.3",-8.78,114.42,108,4.0,"BALI REGION - INDONESIA"
625540,"2017-10-21 18:33:49.6",34.42,-120.0,0,3.1,"SANTA BARBARA CHANNEL - CALIF."
625543,"2017-10-21 18:37:00.2",44.54,9.61,5,2.0,"NORTHERN ITALY"
625547,"2017-10-21 18:38:37.4",44.13,140.93,30,4.6,"EASTERN SEA OF JAPAN"
625837,"2017-10-21 18:43:07.3",5.71,125.75,219,4.4,"MINDANAO - PHILIPPINES"
625549,"2017-10-21 18:43:44.0",60.7,-151.03,36,2.2,"KENAI PENINSULA - ALASKA"
625544,"2017-10-21 19:32:42.1",36.62,-121.23,4,2.2,"CENTRAL CALIFORNIA"
625795,"2017-10-21 19:35:37.0",-31.52,138.37,10,2.2,"SOUTH AUSTRALIA"
625551,"2017-10-21 20:25:31.0",-8.31,129.87,50,4.9,"KEPULAUAN BABAR - INDONESIA"
625552,"2017-10-21 20:30:20.0",33.5,-116.8,6,2.5,"SOUTHERN CALIFORNIA"
625553,"2017-10-21 20:49:46.0",-28.18,-69.48,127,3.5,"ATACAMA - CHILE"
625941,"2017-10-21 21:10:01.6",46.91,-112.56,12,3.3,"WESTERN MONTANA"
625558,"2017-10-21 21:16:46.0",49.38,-120.53,5,2.4,"BRITISH COLUMBIA - CANADA"
625562,"2017-10-21 21:38:29.6",-16.62,-73.58,43,4.1,"NEAR COAST OF SOUTHERN PERU"
625560,"2017-10-21 21:50:35.0",31.15,-103.32,5,3.1,"WESTERN TEXAS"
625559,"2017-10-21 21:57:01.5",35.66,-121.11,5,2.4,"CENTRAL CALIFORNIA"
625565,"2017-10-21 22:35:17.2",39.7,23.84,2,2.4,"AEGEAN SEA"
625566,"2017-10-21 22:37:02.6",-21.03,-66.66,233,4.2,"POTOSI - BOLIVIA"
625578,"2017-10-21 22:51:28.2",39.28,29.04,7,2.4,"WESTERN TURKEY"
625568,"2017-10-21 23:00:52.3",35.14,53.11,12,3.8,"NORTHERN IRAN"
625570,"2017-10-21 23:42:00.0",18.32,-67.13,7,3.4,"PUERTO RICO"
625581,"2017-10-21 23:51:36.4",36.1,27.8,11,2.0,"DODECANESE IS.-TURKEY BORDER REG"
625613,"2017-10-22 00:09:17.0",-9.13,-79.3,47,4.4,"OFF COAST OF NORTHERN PERU"
625582,"2017-10-22 01:27:35.6",18.95,-155.57,39,2.3,"HAWAII REGION - HAWAII"
625583,"2017-10-22 01:34:38.2",39.08,23.3,2,4.0,"AEGEAN SEA"
625584,"2017-10-22 01:37:07.8",-15.16,-73.91,80,5.2,"SOUTHERN PERU"
625587,"2017-10-22 01:48:04.2",35.96,29.38,41,2.4,"EASTERN MEDITERRANEAN SEA"
625586,"2017-10-22 01:57:19.8",31.18,-103.35,5,2.7,"WESTERN TEXAS"
625585,"2017-10-22 02:02:34.1",38.41,-118.93,10,2.4,NEVADA
625596,"2017-10-22 02:17:18.7",38.84,17.8,15,2.7,"SOUTHERN ITALY"
625593,"2017-10-22 02:23:10.4",36.91,-121.65,10,2.4,"NORTHERN CALIFORNIA"
625597,"2017-10-22 02:39:59.4",48.22,-122.86,51,2.7,"STR. OF JUAN DE FUCA - WASHINGTON"
625598,"2017-10-22 02:42:11.4",36.99,27.69,5,2.8,"DODECANESE IS.-TURKEY BORDER REG"
625666,"2017-10-22 02:48:20.0",35.66,22.65,10,2.2,"CENTRAL MEDITERRANEAN SEA"
625602,"2017-10-22 02:52:05.1",3.04,95.96,44,4.3,"OFF W COAST OF NORTHERN SUMATRA"
625601,"2017-10-22 02:53:14.9",31.16,-103.33,5,3.2,"WESTERN TEXAS"
625680,"2017-10-22 03:41:55.5",37.84,22.97,2,2.0,"SOUTHERN GREECE"
625604,"2017-10-22 03:52:47.4",35.96,29.38,37,2.3,"EASTERN MEDITERRANEAN SEA"
625607,"2017-10-22 04:01:39.5",39.57,26.04,7,2.0,"NEAR THE COAST OF WESTERN TURKEY"
625605,"2017-10-22 04:10:57.7",-42.5,173.62,10,4.9,"SOUTH ISLAND OF NEW ZEALAND"
625608,"2017-10-22 04:24:00.0",5.38,-72.37,56,3.3,COLOMBIA
625641,"2017-10-22 05:20:06.0",-19.88,148.77,10,2.3,"QUEENSLAND - AUSTRALIA"
625951,"2017-10-22 05:28:25.5",47.04,-66.64,5,2.1,"NEW BRUNSWICK - CANADA"
625616,"2017-10-22 05:30:11.0",15.07,-94.32,15,4.1,"OFF COAST OF CHIAPAS - MEXICO"
625615,"2017-10-22 05:36:04.0",36.99,27.64,13,3.6,"DODECANESE IS.-TURKEY BORDER REG"
625620,"2017-10-22 06:05:15.5",-6.11,30.75,10,5.2,"LAKE TANGANYIKA REGION - TANZANIA"
625879,"2017-10-22 06:14:25.5",35.77,-82.21,14,2.5,"NORTH CAROLINA"
625623,"2017-10-22 06:30:12.0",-31.51,119.24,10,2.8,"WESTERN AUSTRALIA"
625625,"2017-10-22 06:54:15.7",40.61,27.48,7,2.0,"WESTERN TURKEY"
625635,"2017-10-22 07:48:07.0",-5.39,-75.72,50,4.5,"NORTHERN PERU"
625905,"2017-10-22 07:59:50.8",42.03,-112.5,6,2.1,"SOUTHERN IDAHO"
625632,"2017-10-22 08:20:12.0",-21.16,-68.97,90,3.9,"TARAPACA - CHILE"
625691,"2017-10-22 08:40:48.0",15.69,-95.25,12,4.1,"OFFSHORE OAXACA - MEXICO"
625692,"2017-10-22 08:48:07.0",16.61,-98.14,45,3.4,"OAXACA - MEXICO"
625634,"2017-10-22 09:02:44.0",-24.06,-67.25,233,3.0,"SALTA - ARGENTINA"
625638,"2017-10-22 09:18:54.2",38.88,26.49,5,2.1,"NEAR THE COAST OF WESTERN TURKEY"
625944,"2017-10-22 09:21:13.1",46.91,-112.52,8,2.2,"WESTERN MONTANA"
625690,"2017-10-22 09:55:48.0",16.09,-95.59,77,3.6,"OAXACA - MEXICO"
625640,"2017-10-22 10:09:39.0",33.4,-116.69,10,2.2,"SOUTHERN CALIFORNIA"
625689,"2017-10-22 10:11:59.0",15.58,-93.27,101,3.6,"CHIAPAS - MEXICO"
625688,"2017-10-22 10:39:25.0",15.43,-94.73,19,3.8,"OFFSHORE OAXACA - MEXICO"
625644,"2017-10-22 10:48:16.3",35.78,-84.64,24,2.5,"EASTERN TENNESSEE"
625697,"2017-10-22 11:06:35.0",15.47,-94.77,18,3.7,"OFFSHORE OAXACA - MEXICO"
625647,"2017-10-22 11:20:57.5",36.29,-97.53,1,2.7,OKLAHOMA
625955,"2017-10-22 11:21:02.0",21.04,-157.49,2,2.4,"OAHU REGION - HAWAII"
625696,"2017-10-22 11:27:07.0",14.89,-93.27,9,3.5,"OFFSHORE CHIAPAS - MEXICO"
625648,"2017-10-22 11:33:57.5",33.5,-116.8,5,2.2,"SOUTHERN CALIFORNIA"
625695,"2017-10-22 11:48:54.0",15.27,-94.56,15,3.9,"OFF COAST OF OAXACA - MEXICO"
625657,"2017-10-22 12:07:22.9",40.71,19.65,2,2.9,ALBANIA
625693,"2017-10-22 12:27:54.0",15.35,-94.84,16,4.1,"OFFSHORE OAXACA - MEXICO"
625656,"2017-10-22 12:31:27.8",40.61,40.76,5,2.6,"EASTERN TURKEY"
625694,"2017-10-22 12:37:43.0",16.49,-95.12,83,3.8,"OAXACA - MEXICO"
625687,"2017-10-22 12:45:12.0",16.54,-95.35,93,3.7,"OAXACA - MEXICO"
625659,"2017-10-22 12:45:35.3",36.97,42.76,7,2.2,IRAQ
625671,"2017-10-22 13:54:53.8",-30.32,-72.33,10,4.4,"OFFSHORE COQUIMBO - CHILE"
625673,"2017-10-22 14:15:12.9",44.17,7.77,11,2.0,"NORTHERN ITALY"
625674,"2017-10-22 14:21:01.6",14.05,120.76,218,5.4,"LUZON - PHILIPPINES"
625675,"2017-10-22 14:23:13.0",-28.25,-70.81,55,3.0,"ATACAMA - CHILE"
625677,"2017-10-22 14:39:24.2",42.81,13.13,10,2.3,"CENTRAL ITALY"
625678,"2017-10-22 14:57:01.0",-25.67,-69.27,99,3.3,"ATACAMA - CHILE"
625679,"2017-10-22 15:06:41.5",34.22,-119.49,10,2.2,"SANTA BARBARA CHANNEL - CALIF."
625684,"2017-10-22 15:15:46.0",36.68,15.24,25,2.8,"SICILY - ITALY"
625686,"2017-10-22 15:41:42.4",-41.35,-72.26,127,4.4,"LOS LAGOS - CHILE"
625698,"2017-10-22 16:27:18.1",40.79,31.04,7,2.5,"WESTERN TURKEY"
625701,"2017-10-22 16:45:59.1",37.49,-118.84,6,2.1,"CENTRAL CALIFORNIA"
625703,"2017-10-22 17:23:04.6",36.66,-121.28,4,2.7,"CENTRAL CALIFORNIA"
625706,"2017-10-22 17:24:56.0",-30.7,-71.41,46,3.5,"COQUIMBO - CHILE"
625835,"2017-10-22 17:29:25.1",-3.33,146.16,10,4.4,"BISMARCK SEA"
625707,"2017-10-22 17:31:42.0",4.33,-75.89,162,3.6,COLOMBIA
625708,"2017-10-22 17:37:17.0",-32.93,-72.12,33,3.6,"OFFSHORE VALPARAISO - CHILE"
625712,"2017-10-22 18:19:10.6",42.97,13.17,9,2.1,"CENTRAL ITALY"
625715,"2017-10-22 18:37:36.4",36.66,-121.28,1,2.0,"CENTRAL CALIFORNIA"
625717,"2017-10-22 18:39:29.0",16.41,-95.12,75,4.1,"OAXACA - MEXICO"
625720,"2017-10-22 18:46:21.7",41.26,19.84,10,2.0,ALBANIA
625718,"2017-10-22 19:08:39.1",-52.23,17.01,10,4.9,"SOUTHWEST OF AFRICA"
625724,"2017-10-22 19:10:07.9",36.22,-97.28,5,2.5,OKLAHOMA
625719,"2017-10-22 19:15:27.2",38.95,15.62,182,2.3,"SICILY - ITALY"
625740,"2017-10-22 19:24:38.0",-26.5,132.65,2,2.5,"SOUTH AUSTRALIA"
625721,"2017-10-22 19:31:30.8",33.94,-115.84,6,2.1,"SOUTHERN CALIFORNIA"
625726,"2017-10-22 21:01:30.3",38.74,-122.82,4,2.0,"NORTHERN CALIFORNIA"
625741,"2017-10-22 21:35:28.9",37.64,36.1,7,2.3,"CENTRAL TURKEY"
625727,"2017-10-22 21:45:07.5",38.83,26.0,5,2.3,"NEAR THE COAST OF WESTERN TURKEY"
625728,"2017-10-22 21:50:31.0",-31.92,-71.59,45,3.0,"OFFSHORE COQUIMBO - CHILE"
625730,"2017-10-22 21:57:55.0",-23.05,-68.99,95,4.0,"ANTOFAGASTA - CHILE"
625731,"2017-10-22 22:36:33.8",42.8,13.13,11,2.2,"CENTRAL ITALY"
625736,"2017-10-22 22:44:00.0",-26.25,-68.99,119,3.0,"ATACAMA - CHILE"
625735,"2017-10-22 22:44:42.3",39.08,15.19,267,2.8,"SOUTHERN ITALY"
625738,"2017-10-22 23:09:55.3",42.81,13.13,10,2.2,"CENTRAL ITALY"
625739,"2017-10-22 23:30:02.7",68.97,-144.58,0,2.7,"NORTHERN ALASKA"
625737,"2017-10-22 23:30:22.1",36.95,27.68,6,2.3,"DODECANESE IS.-TURKEY BORDER REG"
625754,"2017-10-22 23:40:17.7",37.09,27.63,7,2.0,"WESTERN TURKEY"
625744,"2017-10-23 00:08:07.2",14.92,-93.98,56,4.2,"OFF COAST OF CHIAPAS - MEXICO"
625751,"2017-10-23 00:09:13.0",-12.41,-77.45,34,4.7,"NEAR COAST OF CENTRAL PERU"
625747,"2017-10-23 00:24:17.8",27.94,57.15,30,5.2,"SOUTHERN IRAN"
625750,"2017-10-23 00:31:39.3",47.7,6.99,2,2.9,FRANCE
625749,"2017-10-23 00:32:54.6",45.96,6.39,16,2.0,FRANCE
625752,"2017-10-23 00:37:43.0",-22.19,-69.89,49,3.1,"ANTOFAGASTA - CHILE"
625753,"2017-10-23 00:43:55.3",42.02,13.39,12,2.2,"CENTRAL ITALY"
625755,"2017-10-23 01:04:45.0",-1.2,-77.94,10,3.6,ECUADOR
625758,"2017-10-23 01:17:36.7",37.91,19.84,10,4.5,"IONIAN SEA"
625760,"2017-10-23 01:25:57.0",16.09,-95.78,29,4.2,"OAXACA - MEXICO"
625759,"2017-10-23 01:36:59.3",43.01,13.12,9,2.1,"CENTRAL ITALY"
625826,"2017-10-23 01:44:21.1",37.72,20.02,8,2.0,"IONIAN SEA"
625763,"2017-10-23 02:25:07.0",-22.41,-67.47,210,3.7,"POTOSI - BOLIVIA"
625796,"2017-10-23 02:59:54.9",-33.89,-72.44,10,4.2,"OFFSHORE O'HIGGINS - CHILE"
625797,"2017-10-23 03:11:19.0",16.53,-95.07,70,4.8,"OAXACA - MEXICO"
625799,"2017-10-23 03:21:14.2",-33.89,-72.43,10,4.5,"OFFSHORE O'HIGGINS - CHILE"
625798,"2017-10-23 03:31:44.1",36.58,-121.18,5,2.4,"CENTRAL CALIFORNIA"
625800,"2017-10-23 03:36:04.0",-2.27,-78.54,10,3.7,ECUADOR
625801,"2017-10-23 03:59:31.2",38.37,27.73,5,2.6,"WESTERN TURKEY"
625802,"2017-10-23 04:05:33.0",16.58,-95.25,85,4.3,"OAXACA - MEXICO"
625803,"2017-10-23 04:11:36.0",16.44,-95.14,10,4.2,"OAXACA - MEXICO"
625804,"2017-10-23 04:38:17.3",18.84,-155.31,13,2.1,"HAWAII REGION - HAWAII"
625806,"2017-10-23 04:55:09.0",16.37,-95.11,55,4.3,"OAXACA - MEXICO"
626108,"2017-10-23 04:56:04.6",35.76,-121.19,11,2.0,"CENTRAL CALIFORNIA"
625855,"2017-10-23 05:16:49.0",16.44,-95.16,24,4.0,"OAXACA - MEXICO"
625854,"2017-10-23 05:20:43.0",16.27,-94.91,66,3.3,"OFFSHORE OAXACA - MEXICO"
625853,"2017-10-23 05:21:43.0",16.77,-95.1,44,3.7,"OAXACA - MEXICO"
625852,"2017-10-23 05:27:09.0",16.41,-98.3,5,3.6,"OAXACA - MEXICO"
625851,"2017-10-23 05:37:37.0",16.42,-95.18,94,4.0,"OAXACA - MEXICO"
625863,"2017-10-23 05:45:01.0",14.93,-94.27,16,4.1,"OFF COAST OF CHIAPAS - MEXICO"
625862,"2017-10-23 06:11:39.0",16.48,-95.19,83,3.6,"OAXACA - MEXICO"
625807,"2017-10-23 06:17:46.0",36.92,27.59,3,2.8,"DODECANESE IS.-TURKEY BORDER REG"
625861,"2017-10-23 06:21:47.0",16.78,-99.64,7,3.3,"GUERRERO - MEXICO"
625808,"2017-10-23 06:26:42.0",-1.45,-78.4,10,3.5,ECUADOR
625860,"2017-10-23 06:27:05.0",15.04,-94.55,33,3.8,"OFF COAST OF CHIAPAS - MEXICO"
625859,"2017-10-23 06:31:22.0",14.69,-92.43,73,3.5,"OFFSHORE CHIAPAS - MEXICO"
625858,"2017-10-23 06:34:24.0",16.4,-95.14,98,3.7,"OAXACA - MEXICO"
625857,"2017-10-23 06:41:10.0",16.72,-94.49,10,3.5,"OAXACA - MEXICO"
625810,"2017-10-23 06:43:26.0",6.79,-73.15,144,3.3,"NORTHERN COLOMBIA"
625809,"2017-10-23 06:48:08.3",36.93,27.59,4,2.8,"DODECANESE IS.-TURKEY BORDER REG"
625856,"2017-10-23 06:57:31.0",16.6,-94.48,23,3.6,"OAXACA - MEXICO"
625812,"2017-10-23 07:41:25.6",38.71,-122.82,5,2.4,"NORTHERN CALIFORNIA"
625814,"2017-10-23 07:43:37.0",6.82,-73.14,147,3.6,"NORTHERN COLOMBIA"
625813,"2017-10-23 07:49:38.5",38.72,-122.82,5,2.1,"NORTHERN CALIFORNIA"
625842,"2017-10-23 08:04:15.7",36.94,27.6,3,2.6,"DODECANESE IS.-TURKEY BORDER REG"
625816,"2017-10-23 08:10:07.7",47.02,9.88,2,1.5,AUSTRIA
625817,"2017-10-23 08:24:19.2",62.39,-150.96,73,3.0,"CENTRAL ALASKA"
625819,"2017-10-23 08:32:32.7",-52.39,16.67,10,5.9,"SOUTHWEST OF AFRICA"
625823,"2017-10-23 08:44:45.0",15.4,-94.76,14,4.2,"OFFSHORE OAXACA - MEXICO"
626000,"2017-10-23 08:45:08.0",33.7,31.95,9,2.4,"EASTERN MEDITERRANEAN SEA"
625824,"2017-10-23 09:00:19.0",-33.17,-72.04,4,3.0,"OFFSHORE VALPARAISO - CHILE"
625825,"2017-10-23 09:08:06.0",-2.38,-80.81,10,3.9,"NEAR COAST OF ECUADOR"
625845,"2017-10-23 09:20:57.0",-14.58,-73.54,7,3.4,"CENTRAL PERU"
625843,"2017-10-23 09:24:18.2",40.47,21.84,1,2.0,GREECE
625869,"2017-10-23 09:28:52.0",16.05,-95.03,56,3.6,"OFFSHORE OAXACA - MEXICO"
625828,"2017-10-23 09:34:04.5",37.24,31.9,7,2.0,"WESTERN TURKEY"
625827,"2017-10-23 09:34:11.9",37.35,37.13,8,2.5,"CENTRAL TURKEY"
625829,"2017-10-23 09:40:57.8",-0.1,-79.3,10,3.5,ECUADOR
625868,"2017-10-23 09:46:14.0",16.84,-100.0,10,3.4,"OFFSHORE GUERRERO - MEXICO"
625867,"2017-10-23 09:48:01.0",16.12,-95.16,56,3.7,"OFFSHORE OAXACA - MEXICO"
625841,"2017-10-23 09:52:35.0",-22.86,-67.06,273,3.2,"JUJUY - ARGENTINA"
625830,"2017-10-23 09:55:13.2",37.49,-118.84,1,2.6,"CENTRAL CALIFORNIA"
625833,"2017-10-23 10:07:16.7",-8.06,103.98,10,4.8,"SOUTHWEST OF SUMATRA - INDONESIA"
625834,"2017-10-23 10:07:49.7",-52.32,16.72,10,4.9,"SOUTHWEST OF AFRICA"
625866,"2017-10-23 10:09:40.0",16.42,-95.07,86,3.4,"OAXACA - MEXICO"
625865,"2017-10-23 10:20:56.0",15.44,-94.7,17,3.5,"OFFSHORE OAXACA - MEXICO"
625876,"2017-10-23 10:26:07.0",16.6,-98.84,15,3.5,"GUERRERO - MEXICO"
625875,"2017-10-23 10:28:43.0",16.12,-95.17,73,3.8,"OFFSHORE OAXACA - MEXICO"
625839,"2017-10-23 10:30:08.5",40.47,15.07,9,2.9,"SOUTHERN ITALY"
625874,"2017-10-23 10:36:43.0",16.07,-95.16,21,4.1,"OFFSHORE OAXACA - MEXICO"
625973,"2017-10-23 10:38:22.9",39.86,-121.14,9,2.0,"NORTHERN CALIFORNIA"
625873,"2017-10-23 10:41:04.0",16.09,-95.19,90,3.7,"OFFSHORE OAXACA - MEXICO"
625887,"2017-10-23 10:41:30.0",8.98,-84.19,5,3.4,"OFF COAST OF COSTA RICA"
625871,"2017-10-23 10:44:54.0",14.91,-94.1,16,3.7,"OFF COAST OF CHIAPAS - MEXICO"
625872,"2017-10-23 10:46:59.0",16.08,-95.18,79,3.5,"OFFSHORE OAXACA - MEXICO"
625870,"2017-10-23 10:53:48.0",16.39,-95.17,93,3.6,"OAXACA - MEXICO"
625864,"2017-10-23 10:57:34.0",15.79,-95.04,50,3.5,"OFFSHORE OAXACA - MEXICO"
625913,"2017-10-23 10:58:42.0",16.39,-95.07,82,3.5,"OAXACA - MEXICO"
625844,"2017-10-23 11:16:53.9",36.94,27.57,7,2.0,"DODECANESE IS.-TURKEY BORDER REG"
625880,"2017-10-23 12:20:46.0",-8.15,107.85,30,4.6,"JAVA - INDONESIA"
625878,"2017-10-23 12:22:04.4",39.91,41.69,7,2.1,"EASTERN TURKEY"
625881,"2017-10-23 13:09:46.0",0.97,127.59,5,3.7,"HALMAHERA - INDONESIA"
625882,"2017-10-23 13:10:21.0",17.95,-94.54,16,4.0,"VERACRUZ - MEXICO"
625883,"2017-10-23 13:37:50.9",37.49,-118.83,0,2.2,"CENTRAL CALIFORNIA"
625885,"2017-10-23 13:50:04.1",39.54,26.17,8,3.0,"NEAR THE COAST OF WESTERN TURKEY"
625886,"2017-10-23 13:56:35.0",-1.86,-77.31,10,3.5,ECUADOR
625890,"2017-10-23 14:03:45.6",40.64,21.71,8,2.2,GREECE
625892,"2017-10-23 14:19:12.0",14.94,-94.34,15,4.1,"OFF COAST OF CHIAPAS - MEXICO"
625893,"2017-10-23 14:23:45.0",6.74,92.53,30,4.5,"NICOBAR ISLANDS - INDIA REGION"
625888,"2017-10-23 14:25:28.5",37.49,-118.83,1,2.5,"CENTRAL CALIFORNIA"
625894,"2017-10-23 14:35:00.0",-22.3,-67.45,199,3.8,"POTOSI - BOLIVIA"
625891,"2017-10-23 14:36:13.8",38.76,-122.73,2,2.3,"NORTHERN CALIFORNIA"
625895,"2017-10-23 14:42:43.3",-52.4,16.95,10,5.4,"SOUTHWEST OF AFRICA"
625896,"2017-10-23 14:48:51.6",27.86,57.26,20,3.5,"SOUTHERN IRAN"
625900,"2017-10-23 15:01:38.0",-33.4,-72.87,13,3.4,"OFF COAST OF VALPARAISO - CHILE"
625901,"2017-10-23 15:02:30.0",10.88,-85.18,150,3.4,"COSTA RICA"
625897,"2017-10-23 15:07:58.3",37.47,42.49,7,2.0,"TURKEY-SYRIA-IRAQ BORDER REGION"
625898,"2017-10-23 15:09:17.0",36.6,-11.12,30,2.1,"AZORES-CAPE ST. VINCENT RIDGE"
625902,"2017-10-23 15:19:16.2",38.89,38.79,7,2.4,"EASTERN TURKEY"
625903,"2017-10-23 15:28:45.4",13.59,121.38,111,4.5,"MINDORO - PHILIPPINES"
625907,"2017-10-23 15:57:10.9",36.66,-97.8,5,2.6,OKLAHOMA
625906,"2017-10-23 16:17:39.9",4.9,123.33,550,4.3,"CELEBES SEA"
625909,"2017-10-23 16:19:40.0",37.0,-10.88,14,2.0,"AZORES-CAPE ST. VINCENT RIDGE"
625912,"2017-10-23 16:24:27.0",-1.17,120.18,18,4.3,"SULAWESI - INDONESIA"
625910,"2017-10-23 16:25:05.8",34.23,-118.83,20,2.1,"GREATER LOS ANGELES AREA - CALIF."
625911,"2017-10-23 16:29:31.9",38.62,-118.38,0,2.0,NEVADA
625914,"2017-10-23 17:08:19.0",-1.34,-77.63,183,4.4,ECUADOR
625915,"2017-10-23 17:22:35.0",36.57,-7.77,2,2.0,"STRAIT OF GIBRALTAR"
626001,"2017-10-23 17:24:38.2",-4.47,128.87,206,4.3,"BANDA SEA"
625916,"2017-10-23 17:34:24.3",34.67,37.08,2,3.3,SYRIA
625929,"2017-10-23 17:47:11.0",37.66,15.14,2,2.1,"SICILY - ITALY"
625943,"2017-10-23 17:54:08.0",-18.52,-69.74,87,3.0,"TARAPACA - CHILE"
625917,"2017-10-23 17:54:27.6",-52.41,16.99,10,5.0,"SOUTHWEST OF AFRICA"
625918,"2017-10-23 18:35:57.0",-9.1,113.16,10,4.4,"SOUTH OF JAVA - INDONESIA"
625926,"2017-10-23 18:50:04.1",64.86,-172.83,10,4.5,"NEAR S COAST OF CHUKOTKA - RUSSIA"
625919,"2017-10-23 18:52:42.8",34.28,-117.13,6,2.6,"SOUTHERN CALIFORNIA"
625921,"2017-10-23 19:04:42.3",36.92,-121.52,8,2.2,"CENTRAL CALIFORNIA"
625922,"2017-10-23 19:06:42.0",36.93,-121.52,6,2.3,"CENTRAL CALIFORNIA"
625925,"2017-10-23 19:11:34.1",37.27,15.65,21,3.0,"SICILY - ITALY"
625923,"2017-10-23 19:20:27.5",35.73,25.02,20,2.5,"CRETE - GREECE"
625924,"2017-10-23 19:23:49.7",39.3,-122.79,6,2.2,"NORTHERN CALIFORNIA"
625928,"2017-10-23 19:47:36.0",39.55,25.96,10,2.5,"AEGEAN SEA"
625932,"2017-10-23 19:52:30.0",10.1,-84.06,81,3.1,"COSTA RICA"
625930,"2017-10-23 19:59:25.0",37.13,-7.57,5,2.2,PORTUGAL
625933,"2017-10-23 20:00:46.1",27.92,57.22,10,3.5,"SOUTHERN IRAN"
625934,"2017-10-23 20:19:18.0",-20.86,-69.15,107,3.1,"TARAPACA - CHILE"
626019,"2017-10-23 20:19:19.8",36.47,23.04,8,2.2,"SOUTHERN GREECE"
625967,"2017-10-23 20:29:55.0",-38.52,140.77,2,3.6,"NEAR COAST OF SOUTH AUSTRALIA"
625937,"2017-10-23 20:38:38.1",36.0,-2.66,10,2.8,"STRAIT OF GIBRALTAR"
625940,"2017-10-23 20:52:25.4",34.03,-117.47,18,2.1,"GREATER LOS ANGELES AREA - CALIF."
625942,"2017-10-23 21:03:00.9",37.5,-118.88,5,2.0,"CENTRAL CALIFORNIA"
626081,"2017-10-23 21:14:09.6",49.42,-120.57,-2,2.0,"BRITISH COLUMBIA - CANADA"
625946,"2017-10-23 21:20:26.3",35.33,27.9,2,2.3,"DODECANESE ISLANDS - GREECE"
625947,"2017-10-23 21:20:26.4",-26.45,-141.28,10,5.2,"SOUTH PACIFIC OCEAN"
625945,"2017-10-23 21:26:18.8",43.98,147.89,49,4.9,"KURIL ISLANDS"
625948,"2017-10-23 21:44:46.1",38.65,-117.06,0,2.1,NEVADA
625950,"2017-10-23 21:49:44.0",38.46,23.42,1,2.8,GREECE
625949,"2017-10-23 21:58:15.8",18.89,-155.32,12,2.4,"HAWAII REGION - HAWAII"
625952,"2017-10-23 22:04:11.0",4.14,-76.14,146,3.9,COLOMBIA
625953,"2017-10-23 22:24:59.8",38.43,27.71,8,2.8,"WESTERN TURKEY"
625957,"2017-10-23 22:27:39.6",38.38,27.87,7,2.1,"WESTERN TURKEY"
625954,"2017-10-23 22:31:06.8",35.99,-115.17,0,2.1,NEVADA
625960,"2017-10-23 22:31:27.5",38.71,27.88,7,2.0,"WESTERN TURKEY"
625959,"2017-10-23 22:39:04.7",36.92,27.57,10,2.7,"DODECANESE IS.-TURKEY BORDER REG"
625956,"2017-10-23 22:40:10.2",37.49,-118.84,0,2.2,"CENTRAL CALIFORNIA"
625958,"2017-10-23 22:44:44.6",38.82,-122.81,3,2.0,"NORTHERN CALIFORNIA"
625962,"2017-10-23 22:47:55.5",42.55,74.41,1,3.5,KYRGYZSTAN
625966,"2017-10-23 23:45:29.3",39.7,54.56,10,4.2,TURKMENISTAN
625970,"2017-10-24 00:09:50.0",16.5,-94.95,15,4.1,"OAXACA - MEXICO"
625979,"2017-10-24 00:14:54.8",35.84,-97.39,5,2.4,OKLAHOMA
625968,"2017-10-24 00:19:17.9",42.7,13.17,11,2.4,"CENTRAL ITALY"
625975,"2017-10-24 00:58:44.3",38.8,26.45,12,2.7,"NEAR THE COAST OF WESTERN TURKEY"
625977,"2017-10-24 00:59:58.4",36.87,38.92,7,2.1,"TURKEY-SYRIA BORDER REGION"
